"Survey","Method","Reef_1","Reef_2","Site","Survey_Day","Dive_No","Transect","OpCode","Family","Genus","Species","Number","Length_mm","Comment","Reader","T_ID","Date","Site_lat","Site_long","Depth_m","Temperature","Situation","Habitat","Aspect_descriptive","Aspect_scale","Benthic_Complexity","Zero_obs","Binomial","Biomass.Constant.A","Biomass.Constant.B","Biomass.Constant.C","Trophic.Level","Trophic.Group","Functional.Group","Weight_G.sp","Biomass_G","Length_cm"
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_1","T8","BVille_3_4_FEB2021","Acanthuridae","Acanthurus","thompsoni",12,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_1-T8","27/10/2021",-15.487239,147.090348,66.3,26.5,"outer","outer_reef","steep_slope",3,4,FALSE,"Acanthurus thompsoni",0.01698,2.99,1,3.64,"planktivore","planktivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_1","T8","BVille_3_4_FEB2021","Acanthuridae","Acanthurus","blochii",2,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_1-T8","27/10/2021",-15.487239,147.090348,66.3,26.5,"outer","outer_reef","steep_slope",3,4,FALSE,"Acanthurus blochii",0.014365,3.073704,1,2,"herbivore-detritivore","cropper/grazer",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_1","T8","BVille_3_4_FEB2021","Lutjanidae","Lutjanus","bohar",1,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_1-T8","27/10/2021",-15.487239,147.090348,66.3,26.5,"outer","outer_reef","steep_slope",3,4,FALSE,"Lutjanus bohar",0.013464,3.055209,1,4.27,"piscivore","pisci-invertivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_1","T8","BVille_3_4_FEB2021","Pomacentridae","Chromis","brevirostris",12,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_1-T8","27/10/2021",-15.487239,147.090348,66.3,26.5,"outer","outer_reef","steep_slope",3,4,FALSE,"Chromis brevirostris",0.01778,2.99,1,3,"planktivore","planktivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_1","T8","BVille_3_4_FEB2021","Pomacentridae","Chromis","alpha",8,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_1-T8","27/10/2021",-15.487239,147.090348,66.3,26.5,"outer","outer_reef","steep_slope",3,4,FALSE,"Chromis alpha",0.01778,2.99,1,3,"planktivore","planktivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_1","T8","BVille_3_4_FEB2021","Pomacentridae","Chromis","leucura",16,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_1-T8","27/10/2021",-15.487239,147.090348,66.3,26.5,"outer","outer_reef","steep_slope",3,4,FALSE,"Chromis leucura",0.01778,2.99,1,2.71,"planktivore","planktivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_1","T8","BVille_3_4_FEB2021","Scaridae","Hipposcarus","longiceps",1,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_1-T8","27/10/2021",-15.487239,147.090348,66.3,26.5,"outer","outer_reef","steep_slope",3,4,FALSE,"Hipposcarus longiceps",0.0161,3.05,1,2.73,"omnivore","cropper/grazer",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_1","T8","BVille_3_4_FEB2021","Carangidae","Caranx","melampygus",1,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_1-T8","27/10/2021",-15.487239,147.090348,66.3,26.5,"outer","outer_reef","steep_slope",3,4,FALSE,"Caranx melampygus",0.017067,2.943245,1,4.28,"piscivore","pisci-invertivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_1","T8","BVille_3_4_FEB2021","Pomacentridae","Chromis","iomelas",1,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_1-T8","27/10/2021",-15.487239,147.090348,66.3,26.5,"outer","outer_reef","steep_slope",3,4,FALSE,"Chromis iomelas",0.01221,3.094234,1,2.69,"planktivore","planktivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_1","T8","BVille_3_4_FEB2021","Chaetodontidae","Forcipiger","flavissimus",2,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_1-T8","27/10/2021",-15.487239,147.090348,66.3,26.5,"outer","outer_reef","steep_slope",3,4,FALSE,"Forcipiger flavissimus",0.02188,3.02,1,3.38,"invertivore-mobile","micro-invertivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_1","T8","BVille_3_4_FEB2021","Balistidae","Balistapus","undulatus",1,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_1-T8","27/10/2021",-15.487239,147.090348,66.3,26.5,"outer","outer_reef","steep_slope",3,4,FALSE,"Balistapus undulatus",0.0565,2.947,0.840689,3.37,"invertivore-mobile","macro-invertivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_1","T8","BVille_3_4_FEB2021","Acanthuridae","Ctenochaetus","binotatus",1,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_1-T8","27/10/2021",-15.487239,147.090348,66.3,26.5,"outer","outer_reef","steep_slope",3,4,FALSE,"Ctenochaetus binotatus",0.050728,2.744453,1,2,"omnivore","detritivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_1","T8","BVille_3_4_FEB2021","Serranidae","Pseudanthias","pleurotaenia",6,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_1-T8","27/10/2021",-15.487239,147.090348,66.3,26.5,"outer","outer_reef","steep_slope",3,4,FALSE,"Pseudanthias pleurotaenia",0.00933,2.97,1,3.4,"planktivore","planktivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_1","T8","BVille_3_4_FEB2021","Carangidae","Uraspis","helvola",18,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_1-T8","27/10/2021",-15.487239,147.090348,66.3,26.5,"outer","outer_reef","steep_slope",3,4,FALSE,"Uraspis helvola",0.01413,2.96,1,3.78,"invertivore-mobile","macro-invertivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_1","T8","BVille_3_4_FEB2021","Holocentridae","Myripristis","kuntee",2,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_1-T8","27/10/2021",-15.487239,147.090348,66.3,26.5,"outer","outer_reef","steep_slope",3,4,FALSE,"Myripristis kuntee",0.015255,3.309325,0.925,3.1,"planktivore","planktivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_1","T8","BVille_3_4_FEB2021","Holocentridae","Myripristis","kuntee",1,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_1-T8","27/10/2021",-15.487239,147.090348,66.3,26.5,"outer","outer_reef","steep_slope",3,4,FALSE,"Myripristis kuntee",0.015255,3.309325,0.925,3.1,"planktivore","planktivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_1","T8","BVille_3_4_FEB2021","Serranidae","Cephalopholis","leopardus",1,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_1-T8","27/10/2021",-15.487239,147.090348,66.3,26.5,"outer","outer_reef","steep_slope",3,4,FALSE,"Cephalopholis leopardus",0.01259,3.05,1,4.01,"piscivore","pisci-invertivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_1","T8","BVille_3_4_FEB2021","Chaetodontidae","Forcipiger","flavissimus",1,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_1-T8","27/10/2021",-15.487239,147.090348,66.3,26.5,"outer","outer_reef","steep_slope",3,4,FALSE,"Forcipiger flavissimus",0.02188,3.02,1,3.38,"invertivore-mobile","micro-invertivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_1","T8","BVille_3_4_FEB2021","Pomacentridae","Chromis","alpha",10,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_1-T8","27/10/2021",-15.487239,147.090348,66.3,26.5,"outer","outer_reef","steep_slope",3,4,FALSE,"Chromis alpha",0.01778,2.99,1,3,"planktivore","planktivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_1","T8","BVille_3_4_FEB2021","Holocentridae","Myripristis","kuntee",1,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_1-T8","27/10/2021",-15.487239,147.090348,66.3,26.5,"outer","outer_reef","steep_slope",3,4,FALSE,"Myripristis kuntee",0.015255,3.309325,0.925,3.1,"planktivore","planktivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_1","T8","BVille_3_4_FEB2021","Labridae","Bodianus","bimaculatus",1,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_1-T8","27/10/2021",-15.487239,147.090348,66.3,26.5,"outer","outer_reef","steep_slope",3,4,FALSE,"Bodianus bimaculatus",0.01202,3.06,1,3.52,"invertivore-mobile","micro-invertivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_1","T8","BVille_3_4_FEB2021","Acanthuridae","Acanthurus","thompsoni",6,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_1-T8","27/10/2021",-15.487239,147.090348,66.3,26.5,"outer","outer_reef","steep_slope",3,4,FALSE,"Acanthurus thompsoni",0.01698,2.99,1,3.64,"planktivore","planktivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_1","T8","BVille_3_4_FEB2021","Pomacentridae","Chromis","leucura",12,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_1-T8","27/10/2021",-15.487239,147.090348,66.3,26.5,"outer","outer_reef","steep_slope",3,4,FALSE,"Chromis leucura",0.01778,2.99,1,2.71,"planktivore","planktivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_1","T8","BVille_3_4_FEB2021","Pomacentridae","Chromis","amboinensis",10,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_1-T8","27/10/2021",-15.487239,147.090348,66.3,26.5,"outer","outer_reef","steep_slope",3,4,FALSE,"Chromis amboinensis",0.01778,2.99,1,2.74,"omnivore","planktivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_1","T8","BVille_3_4_FEB2021","Serranidae","Pseudanthias","flavicauda",4,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_1-T8","27/10/2021",-15.487239,147.090348,66.3,26.5,"outer","outer_reef","steep_slope",3,4,FALSE,"Pseudanthias flavicauda",0.00933,2.97,1,3.3,"planktivore","planktivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_1","T8","BVille_3_4_FEB2021","Acanthuridae","Acanthurus","thompsoni",4,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_1-T8","27/10/2021",-15.487239,147.090348,66.3,26.5,"outer","outer_reef","steep_slope",3,4,FALSE,"Acanthurus thompsoni",0.01698,2.99,1,3.64,"planktivore","planktivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_1","T8","BVille_3_4_FEB2021","Mullidae","Parupeneus","multifasciatus",2,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_1-T8","27/10/2021",-15.487239,147.090348,66.3,26.5,"outer","outer_reef","steep_slope",3,4,FALSE,"Parupeneus multifasciatus",0.01136,3.211,0.933,3.61,"invertivore-mobile","macro-invertivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_1","T8","BVille_3_4_FEB2021","Pomacanthidae","Genicanthus","melanospilos",8,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_1-T8","27/10/2021",-15.487239,147.090348,66.3,26.5,"outer","outer_reef","steep_slope",3,4,FALSE,"Genicanthus melanospilos",0.0302,2.89,1,3.4,"planktivore","planktivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_1","T8","BVille_3_4_FEB2021","Pomacentridae","Chromis","alpha",6,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_1-T8","27/10/2021",-15.487239,147.090348,66.3,26.5,"outer","outer_reef","steep_slope",3,4,FALSE,"Chromis alpha",0.01778,2.99,1,3,"planktivore","planktivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_1","T8","BVille_3_4_FEB2021","Pomacentridae","Chromis","amboinensis",18,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_1-T8","27/10/2021",-15.487239,147.090348,66.3,26.5,"outer","outer_reef","steep_slope",3,4,FALSE,"Chromis amboinensis",0.01778,2.99,1,2.74,"omnivore","planktivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_1","T8","BVille_3_4_FEB2021","Chaetodontidae","Forcipiger","flavissimus",2,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_1-T8","27/10/2021",-15.487239,147.090348,66.3,26.5,"outer","outer_reef","steep_slope",3,4,FALSE,"Forcipiger flavissimus",0.02188,3.02,1,3.38,"invertivore-mobile","micro-invertivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_1","T8","BVille_3_4_FEB2021","Serranidae","Cephalopholis","leopardus",1,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_1-T8","27/10/2021",-15.487239,147.090348,66.3,26.5,"outer","outer_reef","steep_slope",3,4,FALSE,"Cephalopholis leopardus",0.01259,3.05,1,4.01,"piscivore","pisci-invertivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_1","T8","BVille_3_4_FEB2021","Lutjanidae","Lutjanus","bohar",1,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_1-T8","27/10/2021",-15.487239,147.090348,66.3,26.5,"outer","outer_reef","steep_slope",3,4,FALSE,"Lutjanus bohar",0.013464,3.055209,1,4.27,"piscivore","pisci-invertivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_1","T8","BVille_3_4_FEB2021","Holocentridae","Myripristis","kuntee",1,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_1-T8","27/10/2021",-15.487239,147.090348,66.3,26.5,"outer","outer_reef","steep_slope",3,4,FALSE,"Myripristis kuntee",0.015255,3.309325,0.925,3.1,"planktivore","planktivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_1","T8","BVille_3_4_FEB2021","Pomacentridae","Chromis","xanthochira",1,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_1-T8","27/10/2021",-15.487239,147.090348,66.3,26.5,"outer","outer_reef","steep_slope",3,4,FALSE,"Chromis xanthochira",0.01778,2.99,1,2.72,"planktivore","planktivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_1","T8","BVille_3_4_FEB2021","Acanthuridae","Acanthurus","thompsoni",6,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_1-T8","27/10/2021",-15.487239,147.090348,66.3,26.5,"outer","outer_reef","steep_slope",3,4,FALSE,"Acanthurus thompsoni",0.01698,2.99,1,3.64,"planktivore","planktivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_1","T8","BVille_3_4_FEB2021","Chaetodontidae","Forcipiger","flavissimus",1,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_1-T8","27/10/2021",-15.487239,147.090348,66.3,26.5,"outer","outer_reef","steep_slope",3,4,FALSE,"Forcipiger flavissimus",0.02188,3.02,1,3.38,"invertivore-mobile","micro-invertivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_1","T8","BVille_3_4_FEB2021","Pomacentridae","Chromis","amboinensis",16,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_1-T8","27/10/2021",-15.487239,147.090348,66.3,26.5,"outer","outer_reef","steep_slope",3,4,FALSE,"Chromis amboinensis",0.01778,2.99,1,2.74,"omnivore","planktivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_1","T8","BVille_3_4_FEB2021","Mullidae","Parupeneus","multifasciatus",1,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_1-T8","27/10/2021",-15.487239,147.090348,66.3,26.5,"outer","outer_reef","steep_slope",3,4,FALSE,"Parupeneus multifasciatus",0.01136,3.211,0.933,3.61,"invertivore-mobile","macro-invertivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_1","T8","BVille_3_4_FEB2021","Holocentridae","Myripristis","kuntee",1,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_1-T8","27/10/2021",-15.487239,147.090348,66.3,26.5,"outer","outer_reef","steep_slope",3,4,FALSE,"Myripristis kuntee",0.015255,3.309325,0.925,3.1,"planktivore","planktivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_1","T8","BVille_3_4_FEB2021","Pomacentridae","Chromis","leucura",8,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_1-T8","27/10/2021",-15.487239,147.090348,66.3,26.5,"outer","outer_reef","steep_slope",3,4,FALSE,"Chromis leucura",0.01778,2.99,1,2.71,"planktivore","planktivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_1","T8","BVille_3_4_FEB2021","Pomacentridae","Chromis","amboinensis",12,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_1-T8","27/10/2021",-15.487239,147.090348,66.3,26.5,"outer","outer_reef","steep_slope",3,4,FALSE,"Chromis amboinensis",0.01778,2.99,1,2.74,"omnivore","planktivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_1","T8","BVille_3_4_FEB2021","Chaetodontidae","Forcipiger","flavissimus",1,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_1-T8","27/10/2021",-15.487239,147.090348,66.3,26.5,"outer","outer_reef","steep_slope",3,4,FALSE,"Forcipiger flavissimus",0.02188,3.02,1,3.38,"invertivore-mobile","micro-invertivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_1","T8","BVille_3_4_FEB2021","Serranidae","Cephalopholis","leopardus",1,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_1-T8","27/10/2021",-15.487239,147.090348,66.3,26.5,"outer","outer_reef","steep_slope",3,4,FALSE,"Cephalopholis leopardus",0.01259,3.05,1,4.01,"piscivore","pisci-invertivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_1","T8","BVille_3_4_FEB2021","Serranidae","Pseudanthias","fasciatus",2,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_1-T8","27/10/2021",-15.487239,147.090348,66.3,26.5,"outer","outer_reef","steep_slope",3,4,FALSE,"Pseudanthias fasciatus",0.00933,2.97,1,3.4,"planktivore","planktivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_1","T8","BVille_3_4_FEB2021","Serranidae","Serranocirrhitus","latus",1,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_1-T8","27/10/2021",-15.487239,147.090348,66.3,26.5,"outer","outer_reef","steep_slope",3,4,FALSE,"Serranocirrhitus latus",0.01096,3.05,1,3.4,"planktivore","planktivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_1","T8","BVille_3_4_FEB2021","Balistidae","Balistapus","undulatus",1,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_1-T8","27/10/2021",-15.487239,147.090348,66.3,26.5,"outer","outer_reef","steep_slope",3,4,FALSE,"Balistapus undulatus",0.0565,2.947,0.840689,3.37,"invertivore-mobile","macro-invertivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_1","T8","BVille_3_4_FEB2021","Pomacanthidae","Paracentropyge","multifasciata",1,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_1-T8","27/10/2021",-15.487239,147.090348,66.3,26.5,"outer","outer_reef","steep_slope",3,4,FALSE,"Paracentropyge multifasciata",0.0302,2.89,1,2.79,"invertivore-mobile","micro-invertivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_1","T8","BVille_3_4_FEB2021","Chaetodontidae","Forcipiger","flavissimus",2,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_1-T8","27/10/2021",-15.487239,147.090348,66.3,26.5,"outer","outer_reef","steep_slope",3,4,FALSE,"Forcipiger flavissimus",0.02188,3.02,1,3.38,"invertivore-mobile","micro-invertivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_1","T8","BVille_3_4_FEB2021","Pomacentridae","Chromis","alpha",12,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_1-T8","27/10/2021",-15.487239,147.090348,66.3,26.5,"outer","outer_reef","steep_slope",3,4,FALSE,"Chromis alpha",0.01778,2.99,1,3,"planktivore","planktivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_1","T8","BVille_3_4_FEB2021","Pomacentridae","Chromis","amboinensis",18,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_1-T8","27/10/2021",-15.487239,147.090348,66.3,26.5,"outer","outer_reef","steep_slope",3,4,FALSE,"Chromis amboinensis",0.01778,2.99,1,2.74,"omnivore","planktivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_1","T8","BVille_3_4_FEB2021","Chaetodontidae","Chaetodon","mertensii",1,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_1-T8","27/10/2021",-15.487239,147.090348,66.3,26.5,"outer","outer_reef","steep_slope",3,4,FALSE,"Chaetodon mertensii",0.004261,3.800466,1,2.95,"invertivore-mobile","micro-invertivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_2","T9","BVille_3_4_FEB2021","Pomacentridae","Chromis","iomelas",5,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_2-T9","27/10/2021",-15.487239,147.090348,24.1,27.4,"outer","outer_reef","wall",4,3,FALSE,"Chromis iomelas",0.01221,3.094234,1,2.69,"planktivore","planktivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_2","T9","BVille_3_4_FEB2021","Acanthuridae","Acanthurus","thompsoni",6,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_2-T9","27/10/2021",-15.487239,147.090348,24.1,27.4,"outer","outer_reef","wall",4,3,FALSE,"Acanthurus thompsoni",0.01698,2.99,1,3.64,"planktivore","planktivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_2","T9","BVille_3_4_FEB2021","Chaetodontidae","Hemitaurichthys","polylepis",1,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_2-T9","27/10/2021",-15.487239,147.090348,24.1,27.4,"outer","outer_reef","wall",4,3,FALSE,"Hemitaurichthys polylepis",0.02188,3.02,1,3.4,"planktivore","planktivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_2","T9","BVille_3_4_FEB2021","Pomacentridae","Chromis","alpha",1,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_2-T9","27/10/2021",-15.487239,147.090348,24.1,27.4,"outer","outer_reef","wall",4,3,FALSE,"Chromis alpha",0.01778,2.99,1,3,"planktivore","planktivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_2","T9","BVille_3_4_FEB2021","Pomacentridae","Chromis","amboinensis",5,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_2-T9","27/10/2021",-15.487239,147.090348,24.1,27.4,"outer","outer_reef","wall",4,3,FALSE,"Chromis amboinensis",0.01778,2.99,1,2.74,"omnivore","planktivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_2","T9","BVille_3_4_FEB2021","Serranidae","Serranocirrhitus","latus",1,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_2-T9","27/10/2021",-15.487239,147.090348,24.1,27.4,"outer","outer_reef","wall",4,3,FALSE,"Serranocirrhitus latus",0.01096,3.05,1,3.4,"planktivore","planktivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_2","T9","BVille_3_4_FEB2021","Pomacentridae","Chromis","leucura",8,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_2-T9","27/10/2021",-15.487239,147.090348,24.1,27.4,"outer","outer_reef","wall",4,3,FALSE,"Chromis leucura",0.01778,2.99,1,2.71,"planktivore","planktivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_2","T9","BVille_3_4_FEB2021","Labridae","Oxycheilinus","digramma",1,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_2-T9","27/10/2021",-15.487239,147.090348,24.1,27.4,"outer","outer_reef","wall",4,3,FALSE,"Oxycheilinus digramma",0.0389,2.847,0.848,3.7,"piscivore","pisci-invertivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_2","T9","BVille_3_4_FEB2021","Serranidae","Serranocirrhitus","latus",1,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_2-T9","27/10/2021",-15.487239,147.090348,24.1,27.4,"outer","outer_reef","wall",4,3,FALSE,"Serranocirrhitus latus",0.01096,3.05,1,3.4,"planktivore","planktivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_2","T9","BVille_3_4_FEB2021","Pomacentridae","Chromis","amboinensis",12,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_2-T9","27/10/2021",-15.487239,147.090348,24.1,27.4,"outer","outer_reef","wall",4,3,FALSE,"Chromis amboinensis",0.01778,2.99,1,2.74,"omnivore","planktivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_2","T9","BVille_3_4_FEB2021","Chaetodontidae","Hemitaurichthys","polylepis",2,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_2-T9","27/10/2021",-15.487239,147.090348,24.1,27.4,"outer","outer_reef","wall",4,3,FALSE,"Hemitaurichthys polylepis",0.02188,3.02,1,3.4,"planktivore","planktivore",NA,NA,NA
